6.24099	6.12031	6.47623	6.90104	6.63265	7.02103	6.32153	6.34678	6.61561	6.25161	6.60414	6.27068	6.88867	7.11886	6.31493	7.47625	6.21861	7.56156	6.95861	6.89233	6.85507	7.58792	7.35637	7.27451	6.80375	7.4693	7.6579	6.44384	6.84792	6.57693	7.30067	6.09321	6.36997	6.49945	7.04318	6.12403	7.17036	7.10415	7.00661	7.13598	6.9208	7.50531	7.25695	6.87851	6.47853	6.69512	6.05558	7.16792	7.24897	6.94961	7.00455	6.62786	6.9025	6.59759
6.25469	6.1461	6.49908	6.91402	6.66073	7.0298	6.33669	6.34769	6.63158	6.27709	6.61443	6.28317	6.90082	7.12894	6.33174	7.4831	6.23302	7.56417	6.97114	6.91382	6.86701	7.60748	7.3688	7.28529	6.81409	7.47253	7.66313	6.46504	6.87158	6.5896	7.31278	6.11067	6.39062	6.51571	7.05998	6.15019	7.17506	7.12239	7.0232	7.14869	6.94644	7.5231	7.27662	6.9027	6.48933	6.70863	6.08114	7.1835	7.27271	6.97922	7.02812	6.64633	6.92116	6.6074
6.26843	6.17985	6.56351	6.93022	6.68393	7.03538	6.35836	6.34829	6.64925	6.3094	6.6251	6.29522	6.91701	7.13998	6.35517	7.48695	6.2567	7.56557	6.97225	6.93212	6.87749	7.62704	7.38288	7.29308	6.82374	7.47418	7.66697	6.48521	6.89548	6.60426	7.32242	6.10981	6.41705	6.53486	7.07318	6.16821	7.17993	7.14135	7.03502	7.15725	6.95799	7.53893	7.29041	6.92092	6.49871	6.72412	6.09766	7.19382	7.29492	6.98653	7.04013	6.66357	6.93984	6.62128
6.2831	6.21205	6.64097	6.94675	6.70856	7.04155	6.37182	6.35919	6.6663	6.3359	6.6375	6.30693	6.93399	7.15693	6.37915	7.49282	6.27996	7.57492	6.98626	6.94954	6.88743	7.64693	7.39648	7.30543	6.83753	7.47836	7.67017	6.50526	6.92177	6.62032	7.33521	6.11745	6.44617	6.55323	7.08701	6.18939	7.18841	7.15665	7.048	7.17256	6.97785	7.55916	7.29716	6.94315	6.51298	6.74311	6.11518	7.2061	7.31251	7.00494	7.06435	6.68203	6.95713	6.62906
6.29796	6.24553	6.7002	6.96424	6.72982	7.05058	6.38637	6.35918	6.6845	6.36106	6.65057	6.31959	6.94788	7.17447	6.39794	7.49863	6.31072	7.58215	6.99427	6.96556	6.88762	7.66584	7.41217	7.32557	6.85185	7.48175	7.67398	6.5255	6.94374	6.63732	7.34872	6.13861	6.47084	6.58045	7.10261	6.21465	7.19768	7.16859	7.06439	7.18997	6.99576	7.58012	7.3015	6.96541	6.5303	6.75996	6.13443	7.21954	7.32494	7.02373	7.07213	6.7054	6.97479	6.63726
6.31657	6.26267	6.72624	6.97914	6.75492	7.05129	6.39985	6.35361	6.69944	6.37767	6.65472	6.3286	6.95438	7.19218	6.38378	7.49881	6.31659	7.58418	6.99293	6.97064	6.88993	7.67334	7.42705	7.32575	6.85916	7.47872	7.67059	6.54344	6.95182	6.63749	7.35558	6.15942	6.46147	6.58684	7.11455	6.23666	7.20285	7.17256	7.07462	7.20044	7.0187	7.59296	7.31696	6.96982	6.53894	6.77472	6.15405	7.22357	7.32667	7.02926	7.07993	6.72769	6.98881	6.64625
6.32482	6.22214	6.74935	6.99162	6.755	7.04546	6.39141	6.34852	6.6894	6.37748	6.63418	6.32283	6.94098	7.20372	6.34237	7.49065	6.30639	7.56825	6.98091	6.96363	6.87125	7.69273	7.43846	7.32791	6.86113	7.46396	7.65544	6.55703	6.9545	6.64561	7.35695	6.1665	6.42065	6.54425	7.11008	6.2329	7.19256	7.17944	7.07716	7.20728	7.00332	7.5711	7.31101	6.96969	6.51787	6.78342	6.16369	7.22128	7.31352	6.98681	7.0653	6.74761	7.00218	6.65579
6.33398	6.22745	6.76121	7.00542	6.77431	7.05243	6.393	6.35485	6.69242	6.3923	6.62978	6.32766	6.94644	7.21644	6.34898	7.49524	6.32192	7.57853	6.96564	6.9804	6.87254	7.71368	7.45385	7.34225	6.87502	7.46794	7.66574	6.56261	6.97258	6.6664	7.37302	6.16485	6.4082	6.54769	7.12845	6.24872	7.19559	7.18316	7.09604	7.21613	6.9924	7.58218	7.32346	7.00489	6.52096	6.80326	6.1799	7.23985	7.33447	6.99625	7.06902	6.76643	7.01809	6.67486
6.34018	6.23912	6.7566	7.02144	6.78764	7.05639	6.39496	6.3641	6.69697	6.40984	6.62853	6.3283	6.95062	7.22057	6.36744	7.50045	6.34028	7.58815	6.94	6.99231	6.87683	7.72661	7.4691	7.34863	6.88685	7.4693	7.66493	6.5689	6.99089	6.68155	7.38205	6.17966	6.42381	6.56265	7.14154	6.29024	7.19917	7.18982	7.10503	7.22853	6.99717	7.59276	7.34804	7.02041	6.52279	6.82403	6.19827	7.24158	7.36169	7.00978	7.08618	6.7857	7.03355	6.63867
6.34346	6.25699	6.76188	7.03759	6.79159	7.05786	6.3927	6.36607	6.69661	6.42798	6.62215	6.31866	6.94805	7.22589	6.37507	7.50078	6.35617	7.58876	6.91962	6.99628	6.87248	7.74007	7.48401	7.32781	6.89227	7.46086	7.66834	6.57535	7.00276	6.69285	7.38752	6.17873	6.43404	6.57211	7.15509	6.32038	7.19598	7.19841	7.12157	7.23225	7.00211	7.60181	7.36141	7.03139	6.51533	6.84659	6.21684	7.25949	7.37351	7.00995	7.09725	6.80396	7.04654	6.64445
